target_text,source_text,privacy_mask,span_labels,mbert_text_tokens,mbert_bio_labels,id,language
"Subject: Crypto Tax Documents Needed Dear [USERNAME], I'm preparing for tax season and need your help. Could you please provide me with the transaction details for the following cryptocurrency addresses: [BITCOINADDRESS], [ETHEREUMADDRESS], and [LITECOINADDRESS]? Include dates and amounts for each transaction. This will greatly assist in accurately reporting our crypto activities. Thank you for your cooperation. Best regards, [YOURNAME]","Subject: Crypto Tax Documents Needed Dear hawkinstheodore, I'm preparing for tax season and need your help. Could you please provide me with the transaction details for the following cryptocurrency addresses: 1uxj3xmjhijqccmbqGSBDBPadsUvexZgmq, 0xa3ddc7Dab49858003dE0D4411C1CECDFFcffE3Ec, and LlYkxQrp2ZoZJWSK40pJO5SUHB2zHgFzge? Include dates and amounts for each transaction. This will greatly assist in accurately reporting our crypto activities. Thank you for your cooperation. Best regards, [YOURNAME]","[{'value': 'hawkinstheodore', 'start': 42, 'end': 51, 'label': 'USERNAME'}, {'value': '1uxj3xmjhijqccmbqGSBDBPadsUvexZgmq', 'start': 204, 'end': 219, 'label': 'BITCOINADDRESS'}, {'value': '0xa3ddc7Dab49858003dE0D4411C1CECDFFcffE3Ec', 'start': 222, 'end': 238, 'label': 'ETHEREUMADDRESS'}, {'value': 'LlYkxQrp2ZoZJWSK40pJO5SUHB2zHgFzge', 'start': 245, 'end': 261, 'label': 'LITECOINADDRESS'}]","[[0, 42, 'O'], [42, 51, 'USERNAME'], [51, 204, 'O'], [204, 219, 'BITCOINADDRESS'], [219, 222, 'O'], [222, 238, 'ETHEREUMADDRESS'], [238, 245, 'O'], [245, 261, 'LITECOINADDRESS'], [261, 505, 'O']]","['Sub', '##ject', ':', 'Cry', '##pt', '##o', 'Tax', 'Documents', 'Need', '##ed', 'Dear', 'ha', '##wki', '##nst', '##he', '##odor', '##e', ',', 'I', ""'"", 'm', 'preparing', 'for', 'tax', 'season', 'and', 'need', 'your', 'help', '.', 'Could', 'you', 'pl', '##eas', '##e', 'provide', 'me', 'with', 'the', 'transaction', 'details', 'for', 'the', 'following', 'c', '##ry', '##pt', '##oc', '##urre', '##ncy', 'address', '##es', ':', '1', '##ux', '##j', '##3', '##x', '##m', '##j', '##hi', '##j', '##q', '##cc', '##mb', '##q', '##GS', '##B', '##DB', '##Pa', '##ds', '##U', '##ve', '##x', '##Z', '##g', '##m', '##q', ',', '0', '##xa', '##3', '##dd', '##c', '##7', '##D', '##ab', '##49', '##85', '##80', '##0', '##3', '##d', '##E', '##0', '##D', '##44', '##11', '##C', '##1', '##CE', '##CD', '##FF', '##c', '##ff', '##E', '##3', '##E', '##c', ',', 'and', 'L', '##l', '##Y', '##k', '##x', '##Q', '##rp', '##2', '##Z', '##o', '##Z', '##J', '##WS', '##K', '##40', '##p', '##J', '##O', '##5', '##SU', '##H', '##B', '##2', '##z', '##H', '##g', '##F', '##z', '##ge', '?', 'Inc', '##lude', 'dates', 'and', 'amounts', 'for', 'each', 'transaction', '.', 'This', 'will', 'greatly', 'assist', 'in', 'accurate', '##ly', 'reporting', 'our', 'c', '##ry', '##pt', '##o', 'activities', '.', 'Thank', 'you', 'for', 'your', 'cooperation', '.', 'Best', 'regard', '##s', ',', '[', 'YOU', '##RNA', '##ME', ']']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-USERNAME', 'I-USERNAME', 'I-USERNAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-BITCOINADDRESS', 'I-BITCOINADDRESS', 'I-BITCOINADDRESS', 'I-BITCOINADDRESS', 'I-BITCOINADDRESS', 'I-BITCOINADDRESS', 'I-BITCOINADDRESS', 'I-BITCOINADDRESS', 'I-BITCOINADDRESS', 'I-BITCOINADDRESS', 'O', 'O', 'O', 'I-ETHEREUMADDRESS', 'I-ETHEREUMADDRESS', 'I-ETHEREUMADDRESS', 'I-ETHEREUMADDRESS', 'I-ETHEREUMADDRESS', 'I-ETHEREUMADDRESS', 'I-ETHEREUMADDRESS', 'I-ETHEREUMADDRESS', 'I-ETHEREUMADDRESS', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LITECOINADDRESS', 'I-LITECOINADDRESS', 'I-LITECOINADDRESS', 'I-LITECOINADDRESS', 'I-LITECOINADDRESS', 'I-LITECOINADDRESS', 'I-LITECOINADDRESS', 'I-LITECOINADDRESS', 'I-LITECOINADDRESS', 'I-LITECOINADDRESS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",209343,en
"Hey there, [FIRSTNAME]! I'm excited to inform you that your [CREDITCARDISSUER] credit card has been approved. The card number is [CREDITCARDNUMBER] and for added security, I'll omit the CVV. Enjoy shopping!","Hey there, Miguel! I'm excited to inform you that your Maestro credit card has been approved. The card number is 4865929476847005 and for added security, I'll omit the CVV. Enjoy shopping!","[{'value': 'Miguel', 'start': 11, 'end': 21, 'label': 'FIRSTNAME'}, {'value': 'Maestro', 'start': 60, 'end': 77, 'label': 'CREDITCARDISSUER'}, {'value': '4865929476847005', 'start': 129, 'end': 146, 'label': 'CREDITCARDNUMBER'}]","[[0, 11, 'O'], [11, 21, 'FIRSTNAME'], [21, 60, 'O'], [60, 77, 'CREDITCARDISSUER'], [77, 129, 'O'], [129, 146, 'CREDITCARDNUMBER'], [146, 188, 'O']]","['Hey', 'there', ',', 'Miguel', '!', 'I', ""'"", 'm', 'ex', '##cited', 'to', 'info', '##rm', 'you', 'that', 'your', 'Maestro', 'credit', 'card', 'has', 'been', 'approved', '.', 'The', 'card', 'number', 'is', '486', '##59', '##2', '##9', '##47', '##6', '##8', '##47', '##00', '##5', 'and', 'for', 'added', 'security', ',', 'I', ""'"", 'll', 'om', '##it', 'the', 'CV', '##V', '.', 'En', '##joy', 'shopping', '!']","['O', 'O', 'O', 'B-FIRSTNAME', 'I-FIRSTNAME', 'I-FIRSTNAME', 'I-FIRSTNAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-CREDITCARDISSUER', 'I-CREDITCARDISSUER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-CREDITCARDNUMBER', 'I-CREDITCARDNUMBER', 'I-CREDITCARDNUMBER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",209344,en
Your first day as a software developer intern will be on 09/04/2023. Please show up at 9:00 AM in New York.,Your first day as a software developer intern will be on 09/04/2023. Please show up at 9:00 AM in New York.,[],"[[0, 107, 'O']]","['Your', 'first', 'day', 'as', 'a', 'software', 'developer', 'intern', 'will', 'be', 'on', '09', '/', '04', '/', '202', '##3', '.', 'Please', 'show', 'up', 'at', '9', ':', '00', 'AM', 'in', 'New', 'York', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",209345,en
"Dear [PREFIX] [FIRSTNAME], Attached is the updated agreement for your [ACCOUNTNAME] under account number [ACCOUNTNUMBER]. It outlines the terms of use for our services in [CITY]. Please review and sign electronically. For any queries, contact [EMAIL]. Best regards, [YOURNAME]","Dear Mr. Megan, Attached is the updated agreement for your Richard Santos under account number 3279605569. It outlines the terms of use for our services in Port Nicholasland. Please review and sign electronically. For any queries, contact williamsbenjamin@example.com. Best regards, [YOURNAME]","[{'value': 'Mr.', 'start': 5, 'end': 12, 'label': 'PREFIX'}, {'value': 'Megan', 'start': 14, 'end': 24, 'label': 'FIRSTNAME'}, {'value': 'Richard Santos', 'start': 70, 'end': 82, 'label': 'ACCOUNTNAME'}, {'value': '3279605569', 'start': 105, 'end': 119, 'label': 'ACCOUNTNUMBER'}, {'value': 'Port Nicholasland', 'start': 171, 'end': 176, 'label': 'CITY'}, {'value': 'williamsbenjamin@example.com', 'start': 243, 'end': 249, 'label': 'EMAIL'}]","[[0, 5, 'O'], [5, 12, 'PREFIX'], [12, 14, 'O'], [14, 24, 'FIRSTNAME'], [24, 70, 'O'], [70, 82, 'ACCOUNTNAME'], [82, 105, 'O'], [105, 119, 'ACCOUNTNUMBER'], [119, 171, 'O'], [171, 176, 'CITY'], [176, 243, 'O'], [243, 249, 'EMAIL'], [249, 293, 'O']]","['Dear', 'Mr', '.', 'Megan', ',', 'At', '##tach', '##ed', 'is', 'the', 'updated', 'agreement', 'for', 'your', 'Richard', 'Santos', 'under', 'account', 'number', '327', '##9', '##60', '##55', '##69', '.', 'It', 'out', '##lines', 'the', 'terms', 'of', 'use', 'for', 'our', 'services', 'in', 'Port', 'Nicholas', '##land', '.', 'Please', 'review', 'and', 'sign', 'electronic', '##ally', '.', 'For', 'any', 'quer', '##ies', ',', 'contact', 'will', '##iam', '##s', '##ben', '##jam', '##in', '@', 'example', '.', 'com', '.', 'Best', 'regard', '##s', ',', '[', 'YOU', '##RNA', '##ME', ']']","['O', 'B-PREFIX', 'I-PREFIX', 'O', 'B-FIRSTNAME', 'I-FIRSTNAME', 'I-FIRSTNAME', 'I-FIRSTNAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ACCOUNTNAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'I-ACCOUNTNUMBER', 'I-ACCOUNTNUMBER', 'I-ACCOUNTNUMBER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-CITY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EMAIL', 'I-EMAIL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",209346,en
"I'm thrilled to announce the launch of our new tech product, designed to revolutionize the way we interact with digital devices. With state-of-the-art features and user-friendly interface, it's perfect for both tech enthusiasts and everyday users. Don't forget, you can easily purchase it using your credit card. Simply provide your card details, including the number and issuer, for a seamless transaction.","I'm thrilled to announce the launch of our new tech product, designed to revolutionize the way we interact with digital devices. With state-of-the-art features and user-friendly interface, it's perfect for both tech enthusiasts and everyday users. Don't forget, you can easily purchase it using your credit card. Simply provide your card details, including the number and issuer, for a seamless transaction.",[],"[[0, 407, 'O']]","['I', ""'"", 'm', 'th', '##rill', '##ed', 'to', 'anno', '##unce', 'the', 'launch', 'of', 'our', 'new', 'tech', 'product', ',', 'designed', 'to', 'revolution', '##ize', 'the', 'way', 'we', 'intera', '##ct', 'with', 'digital', 'devices', '.', 'With', 'state', '-', 'of', '-', 'the', '-', 'art', 'features', 'and', 'user', '-', 'friendly', 'interface', ',', 'it', ""'"", 's', 'perfect', 'for', 'both', 'tech', 'ent', '##hus', '##ias', '##ts', 'and', 'every', '##day', 'users', '.', 'Don', ""'"", 't', 'for', '##get', ',', 'you', 'can', 'easily', 'purchase', 'it', 'using', 'your', 'credit', 'card', '.', 'Sim', '##ply', 'provide', 'your', 'card', 'details', ',', 'including', 'the', 'number', 'and', 'issue', '##r', ',', 'for', 'a', 'sea', '##mle', '##ss', 'transaction', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",209347,en
"""Hey there! Heads up, we've noticed some unusual activity on your account, [SSN]! It's crucial to stay alert. If you're not behind these logins, please let us know immediately. Stay safe, [PREFIX] [MIDDLENAME]! 💻🔒""","""Hey there! Heads up, we've noticed some unusual activity on your account, 562-39-4174! It's crucial to stay alert. If you're not behind these logins, please let us know immediately. Stay safe, Ms. Austin! 💻🔒""","[{'value': '562-39-4174', 'start': 75, 'end': 79, 'label': 'SSN'}, {'value': 'Ms.', 'start': 188, 'end': 195, 'label': 'PREFIX'}, {'value': 'Austin', 'start': 197, 'end': 208, 'label': 'MIDDLENAME'}]","[[0, 75, 'O'], [75, 79, 'SSN'], [79, 188, 'O'], [188, 195, 'PREFIX'], [195, 197, 'O'], [197, 208, 'MIDDLENAME'], [208, 209, 'O']]","['""', 'Hey', 'there', '!', 'Heads', 'up', ',', 'we', ""'"", 've', 'notice', '##d', 'some', 'unusual', 'activity', 'on', 'your', 'account', ',', '562', '-', '39', '-', '417', '##4', '!', 'It', ""'"", 's', 'crucial', 'to', 'stay', 'ale', '##rt', '.', 'If', 'you', ""'"", 're', 'not', 'behind', 'these', 'log', '##ins', ',', 'pl', '##eas', '##e', 'let', 'us', 'know', 'immediately', '.', 'Stay', 'safe', ',', 'Ms', '.', 'Austin', '!', '[UNK]', '""']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SSN', 'I-SSN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PREFIX', 'I-PREFIX', 'O', 'O', 'I-MIDDLENAME', 'I-MIDDLENAME', 'I-MIDDLENAME', 'O']",209348,en
"[FIRSTNAME], could you verify the delivery of the new [FIRSTNAME]'s [ZIPCODE] laptop to their apartment (Apartament code: [SECONDARYADDRESS], Zip: [ZIPCODE])?","William, could you verify the delivery of the new William's 82496 laptop to their apartment (Apartament code: Suite 159, Zip: 82496)?","[{'value': 'William', 'start': 0, 'end': 10, 'label': 'FIRSTNAME'}, {'value': 'William', 'start': 54, 'end': 64, 'label': 'FIRSTNAME'}, {'value': '82496', 'start': 68, 'end': 76, 'label': 'ZIPCODE'}, {'value': 'Suite 159', 'start': 122, 'end': 139, 'label': 'SECONDARYADDRESS'}, {'value': '82496', 'start': 147, 'end': 155, 'label': 'ZIPCODE'}]","[[0, 10, 'FIRSTNAME'], [10, 54, 'O'], [54, 64, 'FIRSTNAME'], [64, 68, 'O'], [68, 76, 'ZIPCODE'], [76, 122, 'O'], [122, 139, 'SECONDARYADDRESS'], [139, 147, 'O'], [147, 155, 'ZIPCODE']]","['William', ',', 'could', 'you', 'veri', '##fy', 'the', 'delivery', 'of', 'the', 'new', 'William', ""'"", 's', '824', '##9', '##6', 'lap', '##top', 'to', 'their', 'apartment', '(', 'Apart', '##ament', 'code', ':', 'Suite', '159', ',', 'Zi', '##p', ':', '824', '##9', '##6', ')', '?']","['B-FIRSTNAME', 'I-FIRSTNAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-FIRSTNAME', 'I-FIRSTNAME', 'I-FIRSTNAME', 'I-FIRSTNAME', 'O', 'O', 'I-ZIPCODE', 'I-ZIPCODE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-SECONDARYADDRESS', 'I-SECONDARYADDRESS', 'I-SECONDARYADDRESS', 'I-SECONDARYADDRESS', 'I-SECONDARYADDRESS', 'I-SECONDARYADDRESS', 'I-SECONDARYADDRESS']",209349,en
"Our recent office upgrade is almost complete. As we finalize details, could you confirm if the new office laptop, VIN [VEHICLEVIN] and registration [VEHICLEVRM], has been received and is in the office?","Our recent office upgrade is almost complete. As we finalize details, could you confirm if the new office laptop, VIN ADVWUHFH3JS4H1KTB and registration 0TF 866, has been received and is in the office?","[{'value': 'ADVWUHFH3JS4H1KTB', 'start': 118, 'end': 129, 'label': 'VEHICLEVIN'}, {'value': '0TF 866', 'start': 148, 'end': 159, 'label': 'VEHICLEVRM'}]","[[0, 118, 'O'], [118, 129, 'VEHICLEVIN'], [129, 148, 'O'], [148, 159, 'VEHICLEVRM'], [159, 201, 'O']]","['Our', 'recent', 'office', 'upgrade', 'is', 'almost', 'complete', '.', 'As', 'we', 'finali', '##ze', 'details', ',', 'could', 'you', 'con', '##fir', '##m', 'if', 'the', 'new', 'office', 'lap', '##top', ',', 'VI', '##N', 'AD', '##V', '##W', '##U', '##HF', '##H', '##3', '##J', '##S', '##4', '##H', '##1', '##K', '##TB', 'and', 'registration', '0', '##TF', '866', ',', 'has', 'been', 'received', 'and', 'is', 'in', 'the', 'office', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VEHICLEVIN', 'I-VEHICLEVIN', 'I-VEHICLEVIN', 'I-VEHICLEVIN', 'I-VEHICLEVIN', 'I-VEHICLEVIN', 'I-VEHICLEVIN', 'I-VEHICLEVIN', 'I-VEHICLEVIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-VEHICLEVRM', 'I-VEHICLEVRM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",209350,en
"[DATE] appointment scheduled for [PREFIX] [LASTNAME] at [BUILDINGNUMBER] [STREET], [STATE], [ZIPCODE]. Please use [USERNAME] and [PASSWORD] for access.","2005-03-09 appointment scheduled for Mr. Torres at 088 724 Horton Glen Suite 260, North Dakota, 39593. Please use martinlaura and 7%IT(9i2*6 for access.","[{'value': '2005-03-09', 'start': 0, 'end': 5, 'label': 'DATE'}, {'value': 'Mr.', 'start': 33, 'end': 40, 'label': 'PREFIX'}, {'value': 'Torres', 'start': 42, 'end': 51, 'label': 'LASTNAME'}, {'value': '088', 'start': 56, 'end': 71, 'label': 'BUILDINGNUMBER'}, {'value': '724 Horton Glen Suite 260', 'start': 73, 'end': 80, 'label': 'STREET'}, {'value': 'North Dakota', 'start': 83, 'end': 89, 'label': 'STATE'}, {'value': '39593', 'start': 92, 'end': 100, 'label': 'ZIPCODE'}, {'value': 'martinlaura', 'start': 114, 'end': 123, 'label': 'USERNAME'}, {'value': '7%IT(9i2*6', 'start': 129, 'end': 138, 'label': 'PASSWORD'}]","[[0, 5, 'DATE'], [5, 33, 'O'], [33, 40, 'PREFIX'], [40, 42, 'O'], [42, 51, 'LASTNAME'], [51, 56, 'O'], [56, 71, 'BUILDINGNUMBER'], [71, 73, 'O'], [73, 80, 'STREET'], [80, 83, 'O'], [83, 89, 'STATE'], [89, 92, 'O'], [92, 100, 'ZIPCODE'], [100, 114, 'O'], [114, 123, 'USERNAME'], [123, 129, 'O'], [129, 138, 'PASSWORD'], [138, 152, 'O']]","['2005', '-', '03', '-', '09', 'appointment', 'scheduled', 'for', 'Mr', '.', 'Torres', 'at', '08', '##8', '724', 'Horton', 'Glen', 'Suite', '260', ',', 'North', 'Dakota', ',', '395', '##9', '##3', '.', 'Please', 'use', 'mart', '##in', '##lau', '##ra', 'and', '7', '%', 'IT', '(', '9', '##i', '##2', '*', '6', 'for', 'access', '.']","['B-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'B-PREFIX', 'I-PREFIX', 'I-PREFIX', 'O', 'I-LASTNAME', 'O', 'O', 'O', 'I-BUILDINGNUMBER', 'I-BUILDINGNUMBER', 'O', 'I-STREET', 'O', 'O', 'O', 'I-ZIPCODE', 'I-ZIPCODE', 'I-ZIPCODE', 'O', 'O', 'O', 'O', 'B-USERNAME', 'I-USERNAME', 'I-USERNAME', 'O', 'O', 'I-PASSWORD', 'I-PASSWORD', 'I-PASSWORD', 'I-PASSWORD', 'I-PASSWORD', 'I-PASSWORD', 'I-PASSWORD', 'O', 'O', 'O', 'O', 'O']",209351,en
"""Join our webinar featuring [FIRSTNAME], a renowned expert from the [STATE] Human Resources Association. Don't miss this opportunity to enhance your HR skills. For more information, contact us at [PHONENUMBER].""","""Join our webinar featuring Melissa, a renowned expert from the Iowa Human Resources Association. Don't miss this opportunity to enhance your HR skills. For more information, contact us at 569-693-8488x6537.""","[{'value': 'Melissa', 'start': 28, 'end': 38, 'label': 'FIRSTNAME'}, {'value': 'Iowa', 'start': 68, 'end': 74, 'label': 'STATE'}, {'value': '569-693-8488x6537', 'start': 196, 'end': 208, 'label': 'PHONENUMBER'}]","[[0, 28, 'O'], [28, 38, 'FIRSTNAME'], [38, 68, 'O'], [68, 74, 'STATE'], [74, 196, 'O'], [196, 208, 'PHONENUMBER']]","['""', 'Jo', '##in', 'our', 'web', '##inar', 'featuring', 'Melissa', ',', 'a', 'renowned', 'expert', 'from', 'the', 'Iowa', 'Human', 'Resources', 'Association', '.', 'Don', ""'"", 't', 'miss', 'this', 'opportunity', 'to', 'en', '##hance', 'your', 'HR', 'skills', '.', 'For', 'more', 'information', ',', 'contact', 'us', 'at', '569', '-', '693', '-', '848', '##8', '##x', '##65', '##3', '##7', '.', '""']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FIRSTNAME', 'I-FIRSTNAME', 'I-FIRSTNAME', 'O', 'O', 'O', 'O', 'O', 'I-STATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PHONENUMBER', 'I-PHONENUMBER', 'I-PHONENUMBER', 'I-PHONENUMBER', 'I-PHONENUMBER', 'I-PHONENUMBER', 'I-PHONENUMBER', 'I-PHONENUMBER', 'I-PHONENUMBER']",209352,en
"""Hey, just a heads up, there's a bit of a mix-up with the Wi-Fi at [BUILDINGNUMBER] [STREET]. Could you swing by and sort it out? Maybe grab a coffee with me afterward? My treat. Let me know when you're free. - [IPV4]""","""Hey, just a heads up, there's a bit of a mix-up with the Wi-Fi at 820 70554 Andrew Drives. Could you swing by and sort it out? Maybe grab a coffee with me afterward? My treat. Let me know when you're free. - 23.152.103.61""","[{'value': '820', 'start': 67, 'end': 82, 'label': 'BUILDINGNUMBER'}, {'value': '70554 Andrew Drives', 'start': 84, 'end': 91, 'label': 'STREET'}, {'value': '23.152.103.61', 'start': 211, 'end': 216, 'label': 'IPV4'}]","[[0, 67, 'O'], [67, 82, 'BUILDINGNUMBER'], [82, 84, 'O'], [84, 91, 'STREET'], [91, 211, 'O'], [211, 216, 'IPV4'], [216, 223, 'O']]","['""', 'Hey', ',', 'just', 'a', 'heads', 'up', ',', 'there', ""'"", 's', 'a', 'bit', 'of', 'a', 'mix', '-', 'up', 'with', 'the', 'Wi', '-', 'Fi', 'at', '820', '705', '##5', '##4', 'Andrew', 'Drive', '##s', '.', 'Could', 'you', 'swing', 'by', 'and', 'sort', 'it', 'out', '?', 'Maybe', 'gra', '##b', 'a', 'coffee', 'with', 'me', 'after', '##ward', '?', 'My', 'treat', '.', 'Let', 'me', 'know', 'when', 'you', ""'"", 're', 'free', '.', '-', '23', '.', '152', '.', '103', '.', '61', '""']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-BUILDINGNUMBER', 'I-BUILDINGNUMBER', 'I-BUILDINGNUMBER', 'I-BUILDINGNUMBER', 'O', 'B-STREET', 'I-STREET', 'I-STREET', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IPV4', 'I-IPV4', 'I-IPV4', 'O', 'O', 'O', 'O']",209353,en
"In our latest recruitment campaign, a [GENDER] candidate, aged [AGE], applied. Their [SSN] and [DOB] were collected securely, ensuring privacy and confidentiality in line with HR best practices.","In our latest recruitment campaign, a Male candidate, aged 54, applied. Their 153-33-0642 and 1932-02-19 were collected securely, ensuring privacy and confidentiality in line with HR best practices.","[{'value': 'Male', 'start': 38, 'end': 45, 'label': 'GENDER'}, {'value': '54', 'start': 63, 'end': 67, 'label': 'AGE'}, {'value': '153-33-0642', 'start': 85, 'end': 89, 'label': 'SSN'}, {'value': '1932-02-19', 'start': 95, 'end': 99, 'label': 'DOB'}]","[[0, 38, 'O'], [38, 45, 'GENDER'], [45, 63, 'O'], [63, 67, 'AGE'], [67, 85, 'O'], [85, 89, 'SSN'], [89, 95, 'O'], [95, 99, 'DOB'], [99, 198, 'O']]","['In', 'our', 'latest', 're', '##c', '##ruit', '##ment', 'campaign', ',', 'a', 'Male', 'candidate', ',', 'aged', '54', ',', 'applied', '.', 'Their', '153', '-', '33', '-', '06', '##42', 'and', '1932', '-', '02', '-', '19', 'were', 'collected', 'secure', '##ly', ',', 'ens', '##uring', 'pri', '##vacy', 'and', 'con', '##fi', '##dent', '##ial', '##ity', 'in', 'line', 'with', 'HR', 'best', 'practices', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GENDER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SSN', 'I-SSN', 'O', 'O', 'I-DOB', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",209354,en
